bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,zipcode,price
4,2.5,2580,11780,2,0,0,3,9,2580,0,2003,0,98038,456500
4,2,1540,10212,1.5,0,0,5,7,1540,0,1948,0,98022,259950
2,1,1050,6600,1.5,0,0,3,6,1050,0,1964,0,98168,123000
3,2.25,1210,1250,3,0,0,3,8,1210,0,2014,0,98107,520000
4,2.25,2040,12000,1,0,0,4,7,1300,740,1963,0,98028,506000
3,1,980,4800,1.5,0,0,3,7,980,0,1926,0,98118,425000
5,2.5,1990,6840,2,0,0,4,7,1990,0,1974,0,98034,438000
4,2.5,2420,18480,1,0,0,4,9,2420,0,1967,0,98004,1.49E+06
4,2,1240,3000,1,0,0,3,7,1040,200,1908,0,98122,375000
3,2.25,1530,6600,1,0,0,4,7,1240,290,1968,0,98055,337500
4,2.25,2080,7700,1,0,0,3,7,1450,630,1968,0,98058,300000
5,3.25,3570,5425,2,0,0,3,7,3570,0,2005,0,98075,627000
5,4.25,4230,6907,2,0,0,3,10,3450,780,2008,0,98033,1.40E+06
4,2.5,2700,10160,2,0,0,3,9,2700,0,1988,0,98029,674725
3,2.75,2200,7000,1,0,0,4,7,1280,920,1977,0,98058,325000
5,2,1210,12538,2,0,0,3,7,1210,0,1982,0,98023,230000
5,1.75,2140,43124,1,0,2,4,7,1220,920,1962,0,98027,485000
4,2.5,2740,8400,1.5,0,2,3,8,2740,0,1993,0,98022,315000
3,2.75,1370,1193,3,0,0,3,8,1370,0,2003,0,98107,560000
4,3,2800,7198,2,0,0,3,8,2800,0,2002,0,98038,444000
3,1.5,1060,7488,1,0,0,5,7,1060,0,1977,0,98106,325000
2,1,790,7153,1,0,0,4,6,790,0,1944,0,98168,118125
2,1,790,7153,1,0,0,4,6,790,0,1944,0,98168,212000
4,2.5,2820,5056,2,0,0,3,9,2820,0,2006,0,98038,428900
3,2,1850,9600,1,0,0,3,7,1850,0,1968,1998,98011,510000
3,1.5,1110,9762,1,0,0,4,7,1110,0,1963,0,98052,416000
4,3,3230,438213,2,0,0,3,9,3230,0,1999,0,98070,950000
3,1.5,1460,7140,1,0,0,4,7,980,480,1980,0,98031,204000
6,8,12050,27600,2.5,0,3,4,13,8570,3480,1910,1987,98102,7.70E+06
4,2.5,3480,13421,2,0,0,3,11,3480,0,1995,0,98027,878000
4,3,3560,4000,3,0,2,3,9,2970,590,1996,0,98112,1.05E+06
2,1,840,5551,1,0,0,3,6,840,0,1952,0,98118,350000
3,1.75,1820,5500,1,0,0,4,8,1620,200,1957,0,98115,659500
3,2.5,1630,15200,1,0,0,3,7,1120,510,1988,0,98072,395000
4,2.5,1920,8562,2,0,2,4,7,1920,0,1994,0,98022,308950
3,2,1750,2550,1,0,0,3,7,1750,0,1955,0,98133,410000
4,3,2750,7500,1,0,0,5,8,1630,1120,1966,0,98177,710000
1,1,620,8685,1,0,0,4,5,620,0,1976,0,98198,175000
3,2,1720,10098,1,0,0,4,8,1140,580,1981,0,98074,508800
3,3,1800,5000,1.5,0,2,3,8,1500,300,1929,0,98119,606400
3,1.75,1300,7958,1,0,0,3,7,1300,0,1996,0,98092,245100
3,2.5,1970,14876,1,0,0,3,7,1320,650,1981,0,98146,540000
3,1.5,1740,9046,1,0,0,3,7,1740,0,1956,0,98028,415000
4,2.75,1930,13041,1,0,0,4,8,1180,750,1980,0,98072,469500
3,1.75,1190,14777,1,0,0,4,7,1190,0,1965,0,98023,195000
4,3.25,4250,12281,2,0,4,3,12,3020,1230,1996,0,98006,1.62E+06
4,3.5,4360,24603,2,0,0,3,12,4360,0,1998,0,98074,1.45E+06
3,2.5,3420,16622,1,0,4,3,10,2410,1010,1991,0,98006,1.20E+06
4,3.75,4260,9800,2,0,0,3,10,4260,0,2008,0,98033,1.07E+06
2,1,920,10000,1,0,0,4,7,920,0,1981,0,98033,555500
3,1,1040,4000,1,0,0,3,7,1040,0,1950,0,98122,440000
3,1,1260,7250,1,0,2,3,7,960,300,1940,0,98115,485000
3,2.5,2460,12028,2,0,0,3,9,2460,0,1996,0,98052,693000
3,1,830,3386,1,0,0,3,6,830,0,1942,1989,98133,295000
3,2.5,2060,10650,1,0,0,5,8,1050,1010,1976,0,98006,700000
2,1.75,2210,9374,1,0,3,4,8,1560,650,1951,0,98107,767500
6,4.25,5480,189050,2,0,0,4,10,5140,340,1991,0,98031,800000
3,2,1860,217800,2,0,2,3,8,1860,0,1998,0,98059,440000
3,2.5,1350,187313,1,0,0,4,7,1350,0,1997,0,98077,600000
4,2.5,2790,5450,2,0,0,3,10,1930,860,1925,2000,98112,1.16E+06
2,1,1570,8210,1,0,0,4,8,1150,420,1952,0,98177,506000
4,1.75,2030,15400,1,0,1,3,9,1130,900,1975,0,98166,474950
3,2.5,2570,5500,1,0,0,4,7,1320,1250,1961,0,98199,654000
2,1,1210,6000,1,0,0,4,7,1000,210,1942,0,98199,710000
4,2.25,1530,7845,1,0,0,4,7,1030,500,1981,0,98027,620000
3,2,1510,10827,2,0,0,3,7,1510,0,1984,0,98052,390000
3,2.25,1720,9600,1,0,0,4,7,1220,500,1967,0,98052,550000
3,1.75,2190,7021,1,0,2,4,7,1390,800,1953,0,98178,353000
4,2.5,3030,47958,1,0,0,3,8,1660,1370,1980,0,98027,465000
3,2,1410,6600,1,0,0,4,7,1410,0,1990,0,98042,279900
2,1.75,1679,577605,2,0,0,3,9,1679,0,2001,0,98070,700000
4,1,1980,10350,1,0,0,4,7,1430,550,1968,0,98027,395000
4,2.5,1900,9428,2,0,0,3,8,1900,0,1978,0,98028,375000
4,1,1720,2800,1.5,0,0,4,7,1200,520,1926,0,98115,547000
5,3.25,2480,10277,2,0,0,5,8,1640,840,1993,0,98155,525000
3,1,1210,4731,1.5,0,0,3,7,1210,0,1901,0,98117,285000
2,1.75,1540,4025,1,0,0,4,7,1190,350,1908,0,98116,570000
3,2.5,2740,9168,2,0,0,3,9,2740,0,1991,0,98042,409000
4,2.5,1811,4381,2,0,0,3,8,1811,0,2007,0,98055,260000
4,2.5,2720,7697,1,0,0,4,8,2120,600,1987,0,98058,348000
4,1,1520,9800,1.5,0,0,4,7,1520,0,1971,0,98034,389000
4,2.75,2160,7200,1,0,0,4,7,1220,940,1976,0,98034,445000
3,1.75,1390,4602,1,0,0,3,7,930,460,1981,0,98117,400000
4,2.5,1740,7895,2,0,0,3,7,1740,0,1999,0,98001,302000
3,2.5,2849,9588,2,0,0,3,10,2849,0,2001,0,98074,798000
2,1,1440,8842,1,0,0,3,7,840,600,1950,0,98155,335000
4,2.5,3000,6892,2,0,0,3,8,3000,0,2005,0,98072,585000
4,4,3330,24354,1,0,0,4,10,3330,0,1961,0,98006,2.50E+06
4,2.25,1720,2300,1,0,0,3,7,860,860,1940,2014,98116,555000
3,3,3920,13085,2,1,4,4,11,3920,0,1996,0,98040,3.10E+06
3,2.5,1500,3060,2,0,0,3,7,1500,0,1994,0,98006,295000
4,1.5,2050,7100,1,0,0,3,7,1050,1000,1963,0,98001,265000
4,2,1180,7275,1,0,0,3,7,1180,0,1965,0,98034,330000
4,1.5,1600,5750,2,0,0,4,6,1600,0,1902,0,98118,286000
3,2.5,1260,895,3,0,0,3,7,1160,100,2009,0,98133,305000
2,1,1290,5376,1,0,0,3,6,1290,0,1945,0,98115,970000
4,2,2680,14157,1,0,0,3,8,1460,1220,1966,0,98188,525000
3,1.75,2370,9750,1,0,0,4,7,1280,1090,1979,0,98045,355000
5,2.5,2310,8303,1,0,0,3,7,1300,1010,1975,0,98034,469950
4,1,1450,8800,1,0,0,4,7,1450,0,1954,0,98006,435000
4,2.5,2680,7700,2,0,0,4,8,2680,0,1990,0,98031,363500
2,1.5,1030,4500,1,0,0,3,7,830,200,1924,0,98109,595000
3,1,1320,11090,1,0,0,3,7,1320,0,1955,0,98155,275000
2,1,670,7952,1,0,0,4,6,670,0,1942,0,98146,295000
3,2.25,2670,37089,2,0,0,3,9,2670,0,1990,0,98042,345000
3,2.25,2440,47916,2,0,0,3,8,2090,350,1991,0,98053,485000
5,2.5,3370,8113,2,0,0,3,9,3370,0,2005,0,98004,1.25E+06
2,1,940,5413,1,0,0,3,7,940,0,1923,0,98115,340500
3,1,1100,5132,1,0,0,3,6,840,260,1948,0,98103,280000
3,2.25,2520,78408,2,0,0,3,9,2520,0,1988,0,98001,449888
2,1.75,1400,4720,1,0,0,4,7,820,580,1927,0,98116,483000
3,1.75,1880,9360,1,0,0,4,7,940,940,1941,0,98125,445500
5,3.5,2800,7350,2,0,0,3,7,2800,0,1995,0,98106,379900
4,3.5,2500,3080,2,0,0,3,8,1810,690,2008,0,98052,599950
3,1,810,5240,1,0,0,3,6,810,0,1942,0,98166,215000
3,2.5,1720,6847,2,0,0,3,7,1720,0,1987,0,98001,263000
4,1,2170,12100,1,0,0,5,7,2170,0,1961,0,98033,565000
5,3,4530,258746,1.5,0,0,4,9,3200,1330,2003,0,98077,950000
4,1,1440,8320,1.5,0,0,3,7,1440,0,1946,0,98155,395000
4,3.25,2850,4100,2,0,3,3,10,1820,1030,1908,2003,98122,1.54E+06
4,2.5,2620,14126,1,0,4,4,8,1620,1000,1941,0,98117,922000
3,2.5,1676,18778,2,0,0,3,7,1676,0,1997,0,98014,330000
4,3.75,5850,35070,2,0,0,4,12,4410,1440,1990,0,98006,1.53E+06
3,1.75,1910,8329,1,0,0,3,8,1910,0,2004,0,98022,323000
2,2,1670,4996,1,0,0,3,8,1670,0,2004,0,98053,554000
3,2,2050,11454,1,0,0,3,8,2050,0,1987,0,98052,500000
5,3.5,3730,16679,1,0,0,3,10,2760,970,1990,0,98075,775000
4,1.75,1800,5210,1,0,0,5,7,1080,720,1979,0,98118,340000
4,1.75,2230,6838,1,0,0,3,7,1320,910,1985,0,98008,560000
3,2.5,1670,5298,2,0,0,3,8,1670,0,2002,0,98042,304000
3,1,1400,10800,1,0,0,3,6,1400,0,1962,0,98034,279900
5,3,2110,10766,2,0,0,3,7,2110,0,2005,0,98030,315000
4,2,2160,6300,1.5,0,1,4,8,2160,0,1928,0,98116,849000
3,1.75,2420,14862,1,0,0,3,8,1380,1040,1977,0,98023,325000
4,3.5,3320,8808,2,0,0,3,9,3320,0,2005,0,98075,786000
5,2.75,3220,8160,2,0,0,3,9,3220,0,1999,0,98001,384000
3,1.5,1340,6000,1.5,0,1,3,9,1340,0,1927,0,98105,907000
3,2.5,2490,23891,2,0,0,3,9,2490,0,1993,0,98053,700000
3,2,1640,8395,1,0,0,4,7,1640,0,1991,0,98038,269500
3,2.25,1420,7297,1,0,0,3,7,1130,290,1984,0,98031,269000
4,2.5,3340,123600,2,0,0,3,10,3340,0,2005,0,98053,749950
3,2.75,1580,4007,2,0,0,3,7,1580,0,2001,0,98019,325000
3,1.5,2170,16600,1,1,2,3,10,1130,1040,1979,0,98052,1.15E+06
3,1.5,1370,7853,1,0,0,4,7,1370,0,1962,0,98056,406000
4,2.5,2840,9354,2,0,0,3,10,2840,0,1990,0,98074,650000
3,1.75,1940,7500,1.5,0,0,4,8,1940,0,1918,1985,98022,295000
4,2,1757,19370,1,0,2,5,7,1757,0,1955,0,98198,375000
2,1,980,5100,1,0,0,4,6,980,0,1907,0,98117,395000
6,3,2470,9267,2,0,0,3,8,2470,0,1982,0,98007,609000
3,1.75,1610,11950,1,0,2,3,7,1210,400,1984,0,98052,510000
3,2.25,1590,11745,1,0,0,3,7,1090,500,1978,0,98001,190000
1,1,780,1033,1,0,0,3,7,780,0,1922,1985,98122,250000
3,1.5,720,7450,1,0,1,1,5,720,0,1924,0,98126,295000
3,1.5,1630,4080,1.5,0,0,4,8,1630,0,1927,0,98115,740000
3,1,1590,7759,2,0,0,4,7,1590,0,1912,1984,98065,323000
3,2.75,2310,1850,2,0,0,3,10,2020,290,2011,0,98027,713000
3,1.75,2320,6090,2,0,3,3,8,2040,280,1939,0,98199,1.07E+06
3,1.75,1660,9900,2,0,0,3,8,1660,0,1978,0,98033,460000
3,1.75,2070,5000,1.5,0,0,3,8,2070,0,1920,0,98144,880000
4,1.75,2500,7000,1,0,0,3,7,1250,1250,1947,0,98199,585000
2,1,940,8532,1,0,0,4,7,940,0,1959,0,98166,249950
3,2.5,1990,3478,2,0,0,3,10,1520,470,1990,0,98199,450000
3,2.5,2620,14096,2,0,0,4,9,2620,0,1989,0,98042,450000
4,3.25,3730,7071,3,0,2,3,11,3730,0,1985,0,98109,1.78E+06
3,3.25,1600,1298,3,0,0,3,8,1600,0,1999,0,98117,350000
3,2.5,2095,3438,2,0,0,3,7,2095,0,2008,0,98002,292500
4,2.75,4230,31747,2,0,0,4,10,4230,0,1985,0,98072,879000
4,2.5,3200,7500,1.5,0,1,5,8,1860,1340,1948,0,98115,1.18E+06
4,2.75,2050,17859,1,0,0,4,7,1300,750,1967,0,98075,584999
4,2.75,2020,8093,1,0,0,5,7,1300,720,1961,0,98133,366000
4,2.25,3270,15760,1,0,0,4,10,2000,1270,1974,0,98040,987500
3,1,1320,7200,1,0,0,4,7,1320,0,1959,0,98056,300000
2,1.75,1270,7800,1,0,0,4,7,890,380,1981,0,98058,299000
4,1.75,1980,2700,1.5,0,0,3,8,1210,770,1931,0,98115,560000
3,2.5,2620,51354,2,0,0,3,9,2620,0,1998,0,98077,695000
4,1.75,1750,18810,1,0,0,3,7,1220,530,1977,0,98059,360000
3,1,1040,8892,1,0,0,4,6,800,240,1958,0,98023,183500
3,1.75,1900,3000,1.5,0,0,5,7,1070,830,1903,0,98118,311000
3,1.75,1660,7210,1,0,0,4,7,1660,0,1977,0,98032,263000
3,1.75,1530,7930,1,0,0,5,7,1530,0,1986,0,98038,269000
4,3.5,4280,9583,2,0,0,3,11,4280,0,2005,0,98004,1.60E+06
4,2.5,2870,6658,2,0,0,3,8,2870,0,2004,0,98065,564000
3,2.5,2540,5612,2,0,0,3,9,2540,0,1999,0,98059,425000
4,2.75,2100,4480,1.5,0,0,4,7,1780,320,1928,0,98105,679000
3,2,1740,9300,1,0,0,4,7,1740,0,1952,0,98166,410000
4,2.5,2441,7316,2,0,0,3,8,2441,0,2007,0,98023,340000
3,1.75,1810,7200,1,0,0,5,7,1030,780,1959,0,98146,360000
3,1.5,2060,44866,1,0,0,3,8,2060,0,1953,0,98077,450000
4,2.75,3160,8429,1,0,3,4,7,1620,1540,1982,0,98178,552000
4,2,2930,12840,1.5,0,0,4,8,2930,0,1965,0,98092,294000
2,1,1310,5200,1,0,0,3,7,910,400,1946,0,98115,663500
6,4.5,4800,9097,2,0,0,3,10,3580,1220,2007,0,98112,1.98E+06
4,1.5,1450,5530,1,0,0,4,6,1450,0,1969,0,98042,175409
4,3,1900,9077,2,0,0,3,7,1900,0,1954,2015,98155,459000
3,1,1050,5402,1.5,0,0,4,7,1050,0,1906,0,98144,339950
5,1.75,1610,15246,1,0,0,3,6,1610,0,1936,0,98024,393000
2,1,720,11400,1,0,0,5,6,720,0,1951,0,98133,275500
3,1,1020,9835,1,0,0,5,7,1020,0,1955,0,98006,485000
3,1,1250,7920,1,0,0,4,7,1250,0,1960,0,98059,250000
4,3.5,3200,8049,1,0,0,3,8,2700,500,1980,0,98005,935100
3,1,990,9599,1,0,0,4,6,990,0,1959,0,98002,245000
4,2.5,2850,25993,2,0,0,4,9,2850,0,1989,0,98056,670000
3,3.5,4240,21578,2,0,0,3,10,3500,740,1994,0,98040,1.39E+06
4,1.75,2800,49149,1,0,0,4,7,1400,1400,1978,0,98027,440000
2,2.5,2310,3313,2,0,0,3,9,2310,0,2006,0,98119,1.25E+06
3,1.75,1490,8000,1,0,0,4,7,1200,290,1978,0,98092,203000
4,2.5,1840,4011,2,0,0,3,9,1840,0,2005,0,98052,583000
3,1,1740,9163,1,0,0,3,7,1740,0,1954,0,98125,575000
4,3.5,3280,3800,2,0,0,3,11,2880,400,2011,0,98112,2.58E+06
5,3.5,4050,20925,2,0,3,3,10,3020,1030,1973,2005,98040,1.60E+06
4,2.5,2160,8755,2,0,0,3,7,2160,0,1993,0,98030,312500
3,2.75,2720,31314,3,0,2,3,8,2720,0,1986,0,98042,455000
5,3,3650,16600,1,0,3,4,9,1860,1790,1978,0,98006,1.31E+06
4,2.25,1750,6120,1,0,0,3,7,1150,600,1962,0,98115,605000
3,2.25,2450,49658,1,0,0,3,7,1770,680,1978,0,98045,325000
3,1.75,1940,7306,1,0,0,3,8,1470,470,1982,0,98052,630000
4,3.75,3280,6000,2,0,0,3,9,3280,0,2014,0,98006,928950
3,1.75,2480,10804,1,0,0,3,8,1800,680,1976,0,98177,489950
3,2.25,2120,18255,1,0,0,3,8,1590,530,1984,0,98074,550000
3,2,1710,7920,1,0,0,3,8,1260,450,1968,0,98003,237000
3,2.5,1690,10113,1,0,0,3,7,1310,380,1991,0,98028,390000
3,2.5,2190,10370,2,0,0,3,9,2190,0,1987,0,98074,665000
4,3,1960,5160,1,0,0,3,7,1170,790,2001,0,98106,277000
3,1,1510,5000,1.5,0,0,3,7,1510,0,1909,0,98105,545000
3,2.5,1490,1410,2,0,0,3,10,1300,190,2008,0,98199,615000
3,1.75,2210,7920,1,0,0,3,7,1400,810,1966,0,98178,343000
4,2.5,2340,7877,2,0,0,3,9,2340,0,2004,0,98125,597000
3,1,940,19000,1,0,0,3,6,940,0,1945,0,98004,600000
3,1.75,1470,6018,1,0,0,3,8,1470,0,1987,0,98074,479000
3,1.75,1650,14633,1,0,0,4,7,1650,0,1958,0,98056,292000
3,1.5,1400,6527,1,0,0,3,7,1110,290,1957,0,98166,265000
4,2.5,2710,49044,2,0,0,3,9,2710,0,1988,0,98077,623000
4,2.5,2150,39449,1,0,0,3,7,1420,730,1978,0,98024,486000
3,2,1900,8100,1,0,0,4,7,950,950,1940,0,98115,520500
4,3.5,4380,74052,1,0,0,3,11,4380,0,2001,0,98053,1.30E+06
4,1,2290,6300,1.5,0,4,4,7,2150,140,1921,0,98144,825000
3,1.75,1690,7953,1,0,0,3,7,1690,0,1986,0,98030,259900
5,2.75,3090,12031,1,0,0,5,9,1600,1490,1968,0,98040,1.17E+06
2,1,1120,5650,1,0,1,3,6,720,400,1904,0,98118,245000
3,2.5,2680,4990,1,0,0,5,8,1440,1240,1951,0,98199,830200
4,2.5,2400,7351,2,0,0,3,9,2400,0,1990,0,98029,650000
4,2,1610,6250,1,0,0,4,7,1610,0,1952,0,98118,305000
5,2.5,3470,12003,2,0,0,3,8,3470,0,1978,0,98074,599000
4,2.5,2070,6175,2,0,0,3,8,2070,0,1993,0,98092,272000
3,2.5,2420,10733,2,0,0,3,8,2420,0,1996,0,98038,415000
4,2.25,2380,7400,1,0,0,4,8,1760,620,1979,0,98042,319000
4,1.75,2120,15920,1,0,0,4,7,1060,1060,1960,0,98028,425000
4,2.5,2190,8100,1,0,0,4,8,1250,940,1978,0,98023,297500
4,2.5,2740,12899,2,0,0,4,10,2740,0,1990,0,98075,725000
3,2.5,1830,7585,2,0,0,4,8,1830,0,1995,0,98042,325000
3,1.75,1370,8467,1,0,0,4,7,970,400,1972,0,98052,460000
3,1,1000,10800,1,0,0,3,7,1000,0,1959,0,98027,396480
3,1,2050,4800,2,0,0,3,8,1950,100,1922,0,98112,1.03E+06
3,2.75,1750,9166,1,0,0,4,7,1170,580,1979,0,98155,370000
3,1,1620,13803,1,0,0,4,6,1620,0,1969,0,98038,260656
3,2.5,1710,12677,2,0,0,3,8,1710,0,1996,0,98028,431000
3,1,1060,5000,1,0,0,3,7,1060,0,1958,0,98106,320000
3,2.75,2170,7900,1,0,0,4,8,1380,790,1978,0,98032,296500
4,2.5,3080,8451,1,0,0,3,7,1540,1540,1969,0,98052,679000
3,3,1320,1071,2,0,0,3,7,1080,240,2003,0,98144,359000
4,3,1920,12040,1,0,0,3,7,1920,0,1962,0,98168,330000
4,2.5,2440,4000,2,0,0,3,7,2440,0,2009,0,98038,350000
3,1.5,1640,8922,1,0,0,4,7,1640,0,1963,0,98146,242000
3,2.5,2420,198198,2,0,0,3,9,2420,0,1997,0,98077,692500
2,1.5,1190,3400,1,0,0,3,7,990,200,1919,0,98115,441000
4,2.5,2910,15016,2,0,0,3,10,2910,0,1990,0,98052,765000
2,1,1010,4050,1,0,0,3,7,1010,0,1950,0,98116,375000
3,1.75,2080,7800,1,0,0,5,7,1220,860,1955,0,98166,365000
2,1.5,1990,6000,1,0,0,3,6,1430,560,1944,0,98199,580000
4,3.5,3920,19088,1,0,1,3,10,2240,1680,2005,0,98040,1.61E+06
4,2.5,3080,13870,2,0,0,4,9,3080,0,1981,0,98007,841000
5,3,2670,11761,1,0,0,3,7,1370,1300,1981,0,98052,515000
5,2.5,4320,107157,1,0,0,4,8,2160,2160,1967,0,98038,565000
2,1.5,1200,6380,1,0,0,3,7,1200,0,1929,0,98115,365000
3,1.5,1640,7222,2,0,0,4,7,1640,0,1908,0,98108,295000
2,1,870,5750,1,0,0,4,7,870,0,1947,0,98116,406500
3,2.5,2410,7225,2,0,0,3,8,2410,0,1991,0,98125,614905
5,2.25,2640,14959,1,0,0,4,7,1770,870,1929,0,98039,1.40E+06
2,1,990,10556,2,0,0,3,7,990,0,1981,0,98056,250000
5,1,1500,3978,2,0,0,3,7,1500,0,1929,0,98117,549000
4,2.5,1790,6590,2,0,0,3,7,1790,0,2005,0,98059,397000
3,1.75,1490,10125,1,0,0,4,7,1490,0,1962,0,98001,184000
4,3.25,3960,16224,2,0,2,3,12,3100,860,1938,0,98105,2.50E+06
3,1.5,1620,5108,1,0,0,3,7,1620,0,1954,0,98115,499100
4,1.5,2270,6010,1,0,0,3,8,1290,980,1954,0,98115,676101
3,1,1150,8145,1,0,0,4,6,990,160,1932,0,98155,290000
4,1.75,2180,7560,1,0,0,4,7,1560,620,1962,0,98133,390000
3,1,910,4500,1,0,0,3,7,910,0,1948,0,98117,465000
3,2.75,2770,54707,1.5,0,0,3,8,2370,400,1938,0,98155,470000
3,1,940,7590,1,0,0,4,6,940,0,1959,0,98008,435000
3,1.75,2410,8944,1,0,0,4,8,1860,550,1967,0,98058,415000
3,2,1010,2820,1.5,0,0,3,7,1010,0,1905,0,98122,450000
3,2.5,2120,196995,1,0,1,3,9,2120,0,1997,0,98070,645000
4,2,1530,6375,2,0,0,3,7,1530,0,1942,1983,98058,231000
3,1.5,1810,100188,1,0,0,5,7,1810,0,1969,0,98022,358000
3,1,1040,11900,1,0,0,5,6,1040,0,1972,0,98070,330000
2,1.5,1160,1848,2,0,0,3,7,1160,0,1972,0,98034,229950
2,1.5,1430,8137,1,0,0,3,7,1130,300,1934,0,98125,403250
3,2.5,2280,6134,2,0,0,3,8,2280,0,2004,0,98065,470000
3,1,1200,7810,1,0,0,4,7,1200,0,1967,0,98038,239000
4,1.5,2480,6000,1,0,0,3,8,1520,960,1955,0,98136,579000
3,2,1270,1348,3,0,0,3,8,1270,0,2003,0,98103,380500
5,2.75,2730,6401,2,0,0,3,8,2730,0,2015,0,98072,614285
2,2,1340,1635,2,0,0,3,8,1340,0,2003,0,98029,376000
3,1,1240,9300,1,0,0,3,7,1240,0,1954,0,98148,290000
4,2.25,2400,7000,1,0,0,4,8,1800,600,1965,0,98034,487000
4,2,1220,7489,2,0,0,3,7,1220,0,1903,0,98122,935000
4,2.5,2163,5882,2,0,0,3,7,2163,0,2006,0,98001,255000
2,2.5,1860,3504,2,0,0,3,7,1860,0,2000,0,98028,380000
2,1,810,4368,1,0,0,3,6,810,0,1958,0,98115,450000
3,2.5,1950,7481,2,0,0,3,8,1950,0,1987,0,98027,622000
3,2.25,1390,6004,2,0,0,3,8,1390,0,1993,0,98038,292500
4,3,2120,3600,2,0,3,4,8,1830,290,1908,1996,98119,1.32E+06
4,2,1510,3240,1,0,0,5,7,870,640,1901,0,98144,410000
3,1.75,1010,5355,1,0,0,3,6,1010,0,1950,0,98106,160000
4,1.5,1840,4337,2,0,0,4,8,1840,0,1917,0,98112,809000
5,2.75,1650,5453,1,0,0,3,7,1650,0,1970,0,98118,183750
5,1.75,2860,12293,1,0,0,4,8,1430,1430,1947,0,98133,411000
3,1.75,2650,5512,2,0,0,3,9,2250,400,1984,0,98112,1.05E+06
2,1,1100,4160,1,0,0,3,7,1100,0,1919,0,98109,625000
3,2.25,1646,9519,2,0,0,3,7,1646,0,1994,0,98038,305000
4,4.5,5250,48352,2,0,0,3,10,5250,0,1998,0,98059,915000
3,1.5,1390,8300,1,0,0,4,7,1390,0,1974,0,98019,317000
2,1,780,6380,1,0,0,3,6,780,0,1947,0,98106,165000
2,1,1490,6000,1,0,0,3,7,1090,400,1946,0,98112,575000
3,1,970,7742,1,0,0,4,6,970,0,1967,0,98003,219900
4,3.25,3730,7200,2,0,0,3,10,2810,920,2006,0,98033,1.49E+06
3,1,1090,9900,1,0,0,4,7,1090,0,1955,0,98052,300000
3,1.75,1940,219527,1,0,0,3,7,1940,0,1991,0,98038,520000
4,2.25,1780,8820,1,0,0,4,8,1480,300,1966,0,98032,310000
3,2,1190,6445,1,0,0,3,7,1190,0,1996,0,98056,322500
4,2.25,2000,10374,2,0,1,4,7,2000,0,1967,0,98023,320000
3,2.5,1390,4997,2,0,0,3,7,1390,0,2004,0,98065,440000
3,1,1500,4500,1,0,0,3,7,1120,380,1938,0,98117,578000
2,1.5,1070,877,3,0,0,3,8,1070,0,2005,0,98107,382000
3,2.5,1720,4006,2,0,0,3,8,1720,0,1994,0,98029,535000
4,2.5,3680,7236,2,0,0,3,10,3680,0,2006,0,98038,679000
3,2.25,1400,10436,1,0,0,4,7,1040,360,1985,0,98058,258900
3,1.5,1730,9509,2,0,0,3,8,1270,460,1955,0,98125,563000
5,3,2795,15101,2,0,0,3,8,2795,0,1996,0,98019,562000
4,1.75,2000,3750,1,0,0,5,8,1120,880,1950,0,98117,725000
3,2.5,1830,8372,2,0,0,3,8,1830,0,1987,0,98023,236775
4,3.5,3380,8098,1,0,1,5,9,1690,1690,1952,0,98033,860000
3,1.5,1500,6337,1,0,0,5,7,1500,0,1953,0,98125,270000
4,2.75,1950,6930,1,0,2,4,7,1250,700,1960,0,98008,621000
3,2.5,2490,5928,2,0,2,3,8,2490,0,1998,0,98065,527900
4,2.25,1780,10748,2,0,0,4,8,1780,0,1964,0,98072,395000
3,2,1110,10500,1,0,0,5,7,1110,0,1978,0,98045,320000
4,2.5,2500,4750,2,0,0,3,8,2500,0,2003,0,98042,300000
3,1.75,1480,7225,1,0,0,4,7,1480,0,1965,0,98056,320000
3,2.25,2570,47480,1,0,0,3,9,2570,0,1979,0,98053,625000
2,1,810,5060,1,0,0,3,6,810,0,1941,0,98116,505000
4,2.5,2700,10814,1,0,0,4,8,1560,1140,1966,0,98030,300000
4,2.5,2180,9281,2,0,0,3,8,2180,0,2004,0,98042,363000
4,3.5,4330,15335,2,0,0,4,11,3230,1100,1988,0,98040,1.70E+06
4,3.5,4210,10308,2,0,0,3,10,4210,0,2006,0,98008,1.15E+06
4,2.5,2880,9202,1,0,0,3,8,1780,1100,1977,0,98052,680000
5,2.25,2610,4080,2,0,0,5,7,1750,860,1909,0,98115,678940
3,1.75,2010,8065,1,0,0,4,7,1090,920,1984,0,98031,299000
4,1.75,1500,11600,1,0,0,4,7,1000,500,1955,0,98028,379900
3,1,1290,6566,1,0,0,5,7,1290,0,1976,0,98023,205000
4,1,1320,4440,1.5,0,0,3,7,1320,0,1929,0,98122,387500
3,1,1290,4720,1,0,0,3,6,790,500,1948,0,98106,256000
4,2.5,2440,11005,2,0,0,3,9,2440,0,1994,0,98056,548000
3,1.75,1290,4811,1,0,0,3,7,1290,0,1996,0,98032,163000
2,2,1030,600,2,0,0,3,8,680,350,2004,0,98116,367500
3,2.25,1640,2875,2,0,0,3,6,1240,400,1983,0,98118,390000
4,2.5,1160,16008,1,0,0,4,7,1160,0,1989,0,98155,415000
